t,psiReal1,psiReal2
3208.384167683354,8.416042092104421,-25.729038656032817
3208.4641692833857,9.383221446344063,-25.76468733800346
3208.544170883418,10.335389648554168,-25.75911801815715
3208.62417248345,11.271023432794271,-25.71233960621721
3208.704174083482,12.18862598466438,-25.6244269376607
3208.7841756835137,13.086729335888611,-25.49552065399764
3208.864177283546,13.963896712751184,-25.32582697777459
3208.944178883578,14.818724834627771,-25.115617382662588
3209.02418048361,15.64984615893505,-24.865228159157216
3209.1041820836417,16.45593106890702,-24.57505987658555
3209.184183683674,17.235690000698096,-24.245576742280726
3209.264185283706,17.987875506410088,-23.877305858949263
3209.3441868837376,18.71128424974264,-23.470836381419208
3209.4241884837697,19.404758931074536,-23.02681857411813
3209.504190083802,20.06719013889613,-22.5459627707888
3209.584191683834,20.69751812463103,-22.029038238106775
3209.6641932838656,21.29473449800769,-21.476871945017873
3209.7441948838978,21.85788384026863,-20.890347239764335
3209.82419648393,22.386065232636625,-20.27040243671612
3209.904198083962,22.87843369759245,-19.618029315268153
3209.9841996839937,23.334201550658626,-18.934271533204917
3210.064201284026,23.752639660526505,-18.220222957070717
3210.144202884058,24.13307861551076,-17.47702591221662
3210.22420448409,24.474909794465244,-16.705869355323657
3210.3042060841217,24.77758634044695,-15.907986972325833
3210.384207684154,25.040624035570417,-15.084655204775917
3210.464209284186,25.26360207565304,-14.237191207811307
3210.544210884218,25.446163743411944,-13.366950742986898
3210.6242124842497,25.588016979135528,-12.475326009345888
3210.704214084282,25.688934847916684,-11.563743416198399
3210.784215684314,25.748755902700214,-10.633661301170955
3210.864217284346,25.76738444256367,-9.686567597177476
3210.9442188843777,25.744790665818417,-8.723977452044128
3211.02422048441,25.68101071768596,-7.74743080459612
3211.104222084442,25.576146632473318,-6.758489921084183
3211.1842236844736,25.430366170339894,-5.758736895891948
3211.2642252845058,25.243902548917024,-4.7497711205225315
3211.344226884538,25.017054070209532,-3.7332067249134266
3211.42422848457,24.75018364337618,-2.710669995173041
3211.5042300846017,24.443718204152443,-1.6837967718699571
3211.584231684634,24.09814803184446,-0.6542298330370933
3211.664233284666,23.71402596498674,0.3763837339225964
3211.744234884698,23.291966516918485,1.4063951672244945
3211.8242364847297,22.832644892693388,2.434156668369347
3211.904238084762,22.336795908895617,3.4580240382692375
3211.984239684794,21.805212818090084,4.476359307615274
3212.064241284826,21.23874603978762,5.4875333572789575
3212.1442428848577,20.63830179995523,6.489928524555146
3212.22424448489,20.004840681247906,7.481941191077195
3212.304246084922,19.339376086281383,8.461984348264146
3212.384247684954,18.642972616404194,9.428490136195803
3212.4642492849857,17.916744368562675,10.37991235185404
3212.544250885018,17.161853152983607,11.31472892271769
3212.62425248505,16.37950663452576,12.231444341753777
3212.704254085082,15.570956400673829,13.12859205990965
3212.7842556851137,14.737495959265528,14.004736832278512
3212.864257285146,13.880458669155079,14.858477014185013
3212.944258885178,13.00121560712356,15.688446803517628
3213.0242604852097,12.101173374448644,16.493318425720588
