freq,R,T
-2.0,0.998316640013467,0.002104199983166399
-1.98,0.9986857203851695,0.002183188728954595
-1.96,0.9990755344208624,0.0022658470076898137
-1.94,0.9994871818081914,0.0023523770266445586
-1.92,0.9999218241979436,0.002442993814261488
-1.9,1.0003806889200493,0.0025379261336598807
-1.88,1.0008650729294462,0.002637417467822665
-1.8599999999999999,1.0013763469954362,0.00274172708254214
-1.84,1.0019159601487588,0.002851131173748207
-1.82,1.0024854444011961,0.0029659241064391383
-1.8,1.0030864197530864,0.003086419753086418
-1.78,1.003720599504632,0.003212952940096764
-1.76,1.0043897958873393,0.003345881011691632
-1.74,1.0050959260323062,0.003485585521413127
-1.72,1.0058410182923259,0.0036324740623916102
-1.7,1.006627218934911,0.0037869822485207087
-1.68,1.0074567992232801,0.0039495758597879104
-1.66,1.0083321629020756,0.0041207531662095405
-1.6400000000000001,1.0092558541040666,0.004301047446127487
-1.62,1.010230565693157,0.00449102971604782
-1.6,1.0112591480577968,0.004691311690748731
-1.58,1.0123446183670546,0.004902548994064599
-1.56,1.0134901702992538,0.0051254446425736365
-1.54,1.014699184249954,0.005360752826387243
-1.52,1.0159752380220717,0.005609283013367868
-1.5,1.017322117995919,0.005871904405396276
-1.48,1.0187438307706598,0.006149550777775504
-1.46,1.0202446152609448,0.006443225735501299
-1.44,1.0218289552229776,0.006754008422950915
-1.42,1.0235015921726638,0.007083059726541197
-1.4,1.0252675386444707,0.007431629013079673
-1.38,1.027132091722634,0.007801061449865968
-1.3599999999999999,1.0291008467559897,0.00819280595607817
-1.3399999999999999,1.031179711143305,0.008608423838571265
-1.3199999999999998,1.0333749180468392,0.009049598168882593
-1.2999999999999998,1.035693039857228,0.009518143961927426
-1.28,1.0381410011916665,0.010016019220500503
-1.26,1.040726091158701,0.010545336913179949
-1.24,1.0434559745655465,0.011108377956428146
-1.22,1.0463387016762156,0.011707605274435401
-1.2,1.0493827160493825,0.01234567901234566
-1.18,1.0525968598919169,0.013025472979672312
-1.1600000000000001,1.0559903762553282,0.013750092400620938
-1.1400000000000001,1.0595729072758011,0.014522893046270352
-1.12,1.0633544875113081,0.01534750181959983
-1.1,1.0673455312588747,0.016227838857560146
-1.08,1.0715568125381816,0.017168141203978374
-1.06,1.0759994362012175,0.018172988092113172
-1.04,1.0806847983680732,0.01924732785497921
-1.02,1.085624534092801,0.020396506453740207
-1.0,1.0908304498269896,0.021626297577854676
-0.98,1.096314437869204,0.022942934223250028
-0.96,1.1020883695630153,0.0243531415942307
-0.94,1.108163963533174,0.025864171098319955
-0.9199999999999999,1.11455262472824,0.027483835107543177
-0.8999999999999999,1.1212652494703779,0.029220542041054898
-0.8799999999999999,1.1283119911037023,0.031083331178222415
-0.8599999999999999,1.13570198019029,0.03308190643351776
-0.8400000000000001,1.1434429925420917,0.035226668109551
-0.8200000000000001,1.1515410577190541,0.03752874138659094
-0.8,1.16,0.03999999999999994
-0.78,1.168820903286522,0.04265308319517994
-0.76,1.1780014909899936,0.04550140362729907
-0.74,1.1875354117553139,0.048559143385632886
-0.72,1.1974114219926275,0.05184123476697157
-0.7,1.2076124567474047,0.055363321799307974
-0.6799999999999999,1.21811458159851,0.05914169783039866
-0.6599999999999999,1.2288858202264292,0.06319321375660657
-0.6399999999999999,1.2398848552694706,0.06753515069523386
-0.6199999999999999,1.251059604350853,0.07218505012962992
-0.5999999999999999,1.262345679012346,0.0771604938271605
-0.5800000000000001,1.2736647420507736,0.08247882521120344
-0.56,1.284922788745268,0.08815680344841204
-0.54,1.2960083899819155,0.09421018140735703
-0.52,1.3067909505527064,0.10065319900023187
-0.5,1.3171190540177364,0.10749798441279222
-0.48,1.3268189863470443,0.11475385756567598
-0.45999999999999996,1.3356935536553873,0.12242653306177519
-0.43999999999999995,1.3435213338233822,0.1305172240970297
-0.41999999999999993,1.3500565262047475,0.13902165456900223
-0.3999999999999999,1.3550295857988164,0.1479289940828403
-0.3799999999999999,1.3581488452765542,0.15722073980533557
-0.3599999999999999,1.359103336323636,0.1668695800760391
-0.33999999999999986,1.3575670164056417,0.17683828704532234
-0.32000000000000006,1.3532045832784574,0.18707869877036903
-0.30000000000000004,1.345679012345679,0.19753086419753083
-0.28,1.3346608769779955,0.20812243593158933
-0.26,1.3198394064900714,0.21876840389197771
-0.24,1.3009351007765595,0.22937126583579248
-0.21999999999999997,1.2777135588488944,0.2398217261216703
-0.19999999999999996,1.2499999999999991,0.24999999999999975
-0.17999999999999994,1.217693776036228,0.259777775699556
-0.15999999999999992,1.1807820113290066,0.2690208501919739
-0.1399999999999999,1.139351388683779,0.2775924077366118
-0.11999999999999988,1.093597048725254,0.28535685586967663
-0.09999999999999987,1.0438276113951785,0.2921840759678597
-0.08000000000000007,0.9904654754867374,0.29795389103945386
-0.06000000000000005,0.9340418090213866,0.30256050907621085
-0.040000000000000036,0.8751859973373014,0.30591667319288957
-0.020000000000000018,0.8146097381008398,0.30795724567966754
0.0,0.7530864197530868,0.30864197530864246
0.020000000000000018,0.6914268398289727,0.30795724567966826
0.040000000000000036,0.6304526587829903,0.3059166731928886
0.06000000000000005,0.5709691981299336,0.3025605090762104
0.08000000000000007,0.5137392498236111,0.2979538910394536
0.10000000000000009,0.4594594594594597,0.2921840759678595
0.1200000000000001,0.40874059463803075,0.28535685586967624
0.14000000000000012,0.36209264702126676,0.27759240773661154
0.16000000000000014,0.3199152907146909,0.2690208501919731
0.18000000000000016,0.28249378351782795,0.25977777569955574
0.20000000000000018,0.24999999999999972,0.25000000000000006
